trip_id,start_time,end_time,headway_secs,exact_times
28230522,05:50:00,07:10:00,960,1
28230525,07:23:00,07:36:00,780,1
28230528,07:52:00,09:12:00,960,1
28230531,09:29:00,09:45:00,960,1
28230534,10:02:00,10:38:00,1080,1
28230537,10:57:00,11:15:00,1080,1
28230540,11:34:00,13:04:00,1080,1
28230543,13:19:00,13:33:00,840,1
28230546,13:50:00,18:05:00,1020,1
28230549,18:58:00,19:15:00,1020,1
28231101,07:05:00,07:29:00,1440,1
28231104,08:31:00,08:51:00,1200,1
28231105,09:10:00,09:30:00,1200,1
28231107,10:05:00,10:25:00,1200,1
28231109,11:05:00,11:25:00,1200,1
28231111,12:05:00,12:25:00,1200,1
28231113,13:05:00,13:25:00,1200,1
28231130,21:01:00,21:23:00,1320,1
28231115,14:01:00,14:12:00,660,1
28231118,15:03:00,15:15:00,720,1
28231119,15:32:00,15:49:00,1020,1
28231120,16:06:00,16:23:00,1020,1
28231121,16:40:00,16:57:00,1020,1
28231123,17:31:00,17:48:00,1020,1
28231124,18:05:00,18:23:00,1080,1
28231125,18:40:00,18:58:00,1080,1
28231127,19:33:00,19:55:00,1320,1
28255736,23:02:00,23:23:00,1260,1
28251764,05:45:00,09:13:00,960,1
28251767,09:31:00,13:43:00,1080,1
28251770,14:00:00,14:18:00,1080,1
28251773,14:35:00,16:17:00,1020,1
28251776,16:35:00,16:52:00,1020,1
28251779,17:10:00,17:43:00,1980,1
28251782,17:59:00,18:16:00,1020,1
28251785,18:32:00,18:48:00,960,1
28251788,19:05:00,19:21:00,960,1
28252322,18:32:00,18:48:00,960,1
28252297,06:35:00,06:58:00,1380,1
28252300,08:07:00,08:30:00,1380,1
28252320,17:43:00,17:59:00,960,1
28252309,12:35:00,12:55:00,1200,1
28252303,09:33:00,09:54:00,1260,1
28252313,14:35:00,14:52:00,1020,1
28252305,10:35:00,10:55:00,1200,1
28252314,15:09:00,15:26:00,1020,1
28252307,11:35:00,11:55:00,1200,1
28252311,13:35:00,13:55:00,1200,1
28252318,16:35:00,16:52:00,1020,1
28252319,17:10:00,17:27:00,1020,1
28252324,19:38:00,19:54:00,960,1
28252323,19:05:00,19:21:00,960,1
28252325,20:10:00,20:27:00,1020,1
28246031,21:40:00,23:08:00,1320,1
28219196,05:45:00,06:06:00,1260,1
28219197,06:26:00,06:47:00,1260,1
28219198,07:07:00,09:07:00,1200,1
28219199,09:24:00,13:31:00,1140,1
28219200,13:51:00,18:03:00,1260,1
28219201,18:29:00,21:05:00,1560,1
28218733,05:35:00,07:05:00,1080,1
28218736,07:21:00,08:09:00,960,1
28218739,08:26:00,08:44:00,1080,1
28218742,09:03:00,18:33:00,1140,1
28218745,19:17:00,19:39:00,1320,1
28273321,06:30:00,07:36:00,1320,1
28273322,07:57:00,09:42:00,1260,1
28273323,10:01:00,14:08:00,1140,1
28273324,14:29:00,18:41:00,1260,1
28273325,19:04:00,20:13:00,1380,1
28273326,20:39:00,21:04:00,1500,1
28272971,06:25:00,07:55:00,1080,1
28272974,08:12:00,08:46:00,1020,1
28272977,09:04:00,09:23:00,1140,1
28272980,09:41:00,19:30:00,1140,1
28287086,22:40:00,23:10:00,1800,1
28222525,06:50:00,19:47:00,1260,1
28222526,20:09:00,20:53:00,1320,1
28222368,06:20:00,07:20:00,900,1
28222371,07:34:00,13:10:00,840,1
28222374,13:17:00,13:24:00,420,1
28222377,13:41:00,15:16:00,1140,1
28222380,15:24:00,15:35:00,660,1
28222383,15:54:00,17:29:00,1140,1
28222386,17:38:00,17:48:00,600,1
28222389,18:26:00,19:04:00,1140,1
28222392,19:41:00,20:20:00,2340,1
28259254,21:35:00,21:56:00,1260,1
28259255,22:16:00,22:37:00,1260,1
28259256,22:57:00,23:18:00,1260,1
28259231,21:57:00,22:17:00,1200,1
28267257,06:10:00,06:52:00,840,1
28267260,07:05:00,07:29:00,720,1
28267263,07:43:00,08:11:00,840,1
28267266,08:24:00,08:44:00,600,1
28267269,08:57:00,12:13:00,840,1
28267272,12:20:00,12:27:00,420,1
28267275,12:45:00,14:20:00,1140,1
28267278,14:28:00,14:39:00,660,1
28267281,14:58:00,16:33:00,1140,1
28267284,16:42:00,16:52:00,600,1
28267287,17:30:00,18:08:00,1140,1
28267290,18:48:00,19:30:00,2520,1
28267293,19:51:00,20:31:00,2400,1
28267721,07:05:00,07:30:00,1500,1
28267723,08:09:00,08:25:00,960,1
28267725,09:07:00,09:28:00,1260,1
28267735,14:01:00,14:22:00,1260,1
28267728,10:31:00,10:52:00,1260,1
28267739,16:49:00,17:52:00,1260,1
28267730,11:34:00,11:55:00,1260,1
28267732,12:37:00,12:58:00,1260,1
28267741,18:34:00,19:16:00,1260,1
28267736,14:43:00,15:25:00,1260,1
28267738,16:07:00,16:28:00,1260,1
28267742,19:37:00,19:58:00,1260,1
28249675,06:20:00,06:40:00,1200,1
28249676,22:05:00,23:11:00,1320,1
28249659,05:50:00,06:05:00,900,1
28249662,22:27:00,22:49:00,1320,1
28247694,06:20:00,07:16:00,1680,1
28247695,07:41:00,07:57:00,960,1
28247696,08:16:00,09:32:00,1140,1
28247697,09:53:00,10:13:00,1200,1
28247698,10:34:00,10:54:00,1200,1
28247699,11:15:00,11:35:00,1200,1
28247700,11:56:00,12:16:00,1200,1
28247701,12:37:00,12:57:00,1200,1
28247702,13:18:00,13:38:00,1200,1
28247703,13:59:00,14:19:00,1200,1
28247704,14:40:00,15:00:00,1200,1
28247705,15:21:00,15:41:00,1200,1
28247706,16:02:00,16:22:00,1200,1
28247707,16:43:00,17:03:00,1200,1
28247708,17:24:00,17:44:00,1200,1
28247709,18:05:00,18:47:00,1260,1
28247710,19:15:00,19:44:00,1740,1
28247711,20:12:00,20:41:00,1740,1
28247712,21:09:00,22:05:00,1680,1
28247713,22:35:00,23:05:00,1800,1
28247341,05:38:00,06:10:00,960,1
28247344,06:25:00,08:03:00,840,1
28247347,08:18:00,09:18:00,900,1
28247350,09:34:00,12:14:00,960,1
28247353,12:22:00,12:30:00,480,1
28247356,12:46:00,13:02:00,960,1
28247359,13:20:00,14:14:00,1080,1
28247362,14:23:00,14:32:00,540,1
28247365,14:50:00,16:20:00,1080,1
28247368,16:29:00,16:38:00,540,1
28247371,16:56:00,18:26:00,1080,1
28247338,05:05:00,05:22:00,1020,1
28287812,06:35:00,18:35:00,1200,1
28287813,18:58:00,19:22:00,1440,1
28287814,19:45:00,20:33:00,1440,1
28287605,07:10:00,07:28:00,1080,1
28287608,07:45:00,08:03:00,1080,1
28287611,08:20:00,09:14:00,1080,1
28287614,09:31:00,12:55:00,1020,1
28287617,13:15:00,17:55:00,1200,1
28287620,18:35:00,18:58:00,1380,1
28287623,19:22:00,19:45:00,1380,1
28228851,21:45:00,23:09:00,1260,1
28254626,05:40:00,06:25:00,900,1
28290810,05:45:00,06:10:00,1500,1
28242517,05:25:00,06:10:00,900,1
28222596,06:15:00,07:18:00,1260,1
28222599,07:40:00,19:24:00,1320,1
28211271,06:10:00,16:48:00,1320,1
28211274,17:12:00,17:32:00,1200,1
28211277,17:54:00,18:38:00,1320,1
28211280,19:05:00,19:33:00,1680,1
28249836,07:05:00,07:30:00,1500,1
28249847,12:05:00,12:30:00,1500,1
28249858,17:05:00,17:30:00,1500,1
28289702,07:40:00,08:30:00,1500,1
28289699,06:00:00,06:25:00,1500,1
28289712,13:05:00,13:30:00,1500,1
28289711,12:15:00,12:40:00,1500,1
28289723,18:05:00,18:30:00,1500,1
28294490,05:15:00,05:36:00,1260,1
28294493,05:58:00,06:40:00,1260,1
28294496,07:00:00,08:30:00,1080,1
28294499,08:51:00,18:18:00,1260,1
28294551,10:15:00,10:57:00,1260,1
28294547,08:09:00,08:30:00,1260,1
28294576,21:51:00,22:13:00,1320,1
28294559,14:06:00,14:27:00,1260,1
28294566,17:36:00,17:57:00,1260,1
28294557,13:03:00,13:24:00,1260,1
28294550,09:33:00,09:54:00,1260,1
28294561,15:09:00,15:30:00,1260,1
28294564,16:33:00,16:54:00,1260,1
28294577,22:36:00,22:58:00,1320,1
28294575,21:06:00,21:28:00,1320,1
28223780,05:25:00,06:21:00,1680,1
28223781,06:42:00,07:45:00,1260,1
28223782,08:04:00,08:22:00,1080,1
28223783,08:41:00,19:11:00,1260,1
28223784,19:33:00,21:51:00,1380,1
28223785,22:18:00,23:14:00,1680,1
28223739,05:20:00,05:53:00,1980,1
28223742,06:15:00,06:37:00,1320,1
28223745,06:52:00,08:22:00,1080,1
28223748,08:41:00,17:47:00,1260,1
28223751,18:17:00,19:11:00,3240,1
28222004,07:30:00,19:30:00,1800,1
28221994,07:30:00,19:30:00,1800,1
28271270,06:50:00,07:21:00,1860,1
28271273,07:40:00,07:51:00,660,1
28271276,08:21:00,08:40:00,1140,1
28271279,08:56:00,09:26:00,1800,1
28271282,09:45:00,09:56:00,660,1
28271285,10:26:00,10:45:00,1140,1
28271288,10:56:00,11:26:00,1800,1
28271291,11:45:00,11:56:00,660,1
28271294,12:26:00,12:45:00,1140,1
28271297,12:55:00,13:25:00,1800,1
28271300,13:44:00,13:55:00,660,1
28271303,14:25:00,14:44:00,1140,1
28271306,14:55:00,15:25:00,1800,1
28271309,15:44:00,15:55:00,660,1
28271312,16:25:00,16:44:00,1140,1
28271315,16:55:00,17:25:00,1800,1
28271318,17:44:00,17:55:00,660,1
28271321,18:25:00,18:44:00,1140,1
28271324,18:55:00,19:25:00,1800,1
28213706,06:30:00,07:00:00,1800,1
28213709,07:19:00,07:30:00,660,1
28213712,08:00:00,08:19:00,1140,1
28213715,08:30:00,09:00:00,1800,1
28213718,09:19:00,09:30:00,660,1
28213721,10:00:00,10:19:00,1140,1
28213724,10:30:00,11:00:00,1800,1
28213727,11:19:00,11:30:00,660,1
28213730,12:00:00,12:19:00,1140,1
28213733,12:30:00,13:00:00,1800,1
28213736,13:19:00,13:30:00,660,1
28213739,14:00:00,14:19:00,1140,1
28213742,14:30:00,15:00:00,1800,1
28213745,15:19:00,15:30:00,660,1
28213748,16:00:00,16:19:00,1140,1
28213751,16:30:00,17:00:00,1800,1
28213754,17:19:00,17:30:00,660,1
28213757,18:00:00,18:19:00,1140,1
28213760,18:30:00,19:00:00,1800,1
28271380,07:30:00,20:00:00,1800,1
28271370,07:30:00,19:30:00,1800,1
28292998,07:00:00,18:40:00,3000,1
28292988,07:00:00,18:40:00,3000,1
28255628,07:40:00,19:40:00,2400,1
28255618,07:40:00,19:00:00,2400,1
28213360,05:20:00,06:00:00,1200,1
28256013,05:40:00,06:20:00,1200,1
28287472,06:40:00,07:10:00,1800,1
28287473,07:33:00,09:45:00,1320,1
28287474,10:08:00,14:08:00,1440,1
28287475,14:29:00,14:50:00,1260,1
28287476,15:10:00,16:55:00,1260,1
28287477,17:15:00,17:36:00,1260,1
28287478,17:56:00,18:17:00,1260,1
28287479,18:37:00,18:58:00,1260,1
28287480,19:18:00,21:08:00,1320,1
28287126,06:20:00,07:17:00,1140,1
28287129,07:37:00,07:56:00,1140,1
28287132,08:16:00,08:35:00,1140,1
28287135,08:55:00,09:14:00,1140,1
28287138,09:34:00,09:53:00,1140,1
28287141,10:13:00,16:33:00,1140,1
28287144,17:11:00,18:27:00,1140,1
28287147,18:45:00,19:22:00,2220,1
28287150,19:41:00,20:02:00,1260,1
28212819,07:00:00,09:00:00,1800,1
28212820,09:25:00,19:00:00,1500,1
28212821,19:30:00,21:00:00,1800,1
28212546,06:00:00,06:17:00,1020,1
28212549,06:33:00,13:13:00,960,1
28212552,13:28:00,14:00:00,960,1
28212555,14:19:00,19:23:00,1140,1
28254508,06:20:00,07:50:00,1800,1
28254509,08:15:00,08:40:00,1500,1
28254510,09:00:00,17:45:00,1500,1
28254511,18:15:00,20:15:00,1800,1
28254238,13:30:00,14:08:00,1140,1
28254241,14:28:00,18:35:00,1140,1
28254244,19:21:00,19:49:00,1680,1
28254229,05:35:00,07:59:00,960,1
28254232,08:13:00,08:39:00,780,1
28254235,08:55:00,13:11:00,960,1
28224202,06:30:00,09:00:00,1800,1
28224203,09:25:00,10:15:00,1500,1
28224204,10:45:00,19:45:00,1800,1
28223909,06:05:00,08:15:00,1560,1
28223912,08:45:00,19:15:00,1800,1
28219535,24:14:00,24:40:00,1560,1
28219536,22:30:00,23:22:00,1560,1
28238870,21:50:00,23:08:00,1560,1
28283322,06:35:00,07:35:00,1800,1
28283323,07:58:00,14:52:00,1380,1
28283324,15:21:00,20:51:00,1800,1
28283045,06:10:00,06:36:00,1560,1
28283048,07:01:00,08:45:00,1560,1
28283051,09:15:00,17:45:00,1800,1
28283054,18:45:00,19:15:00,1800,1
28242409,24:00:00,24:30:00,1800,1
28242410,06:35:00,09:44:00,1260,1
28242411,10:06:00,18:54:00,1440,1
28242412,19:17:00,19:40:00,1380,1
28242413,20:04:00,20:50:00,1380,1
28242414,21:14:00,22:00:00,1380,1
28242415,22:30:00,23:00:00,1800,1
28242214,05:50:00,06:30:00,2400,1
28242217,06:50:00,07:10:00,1200,1
28242220,07:29:00,08:01:00,960,1
28242223,08:16:00,08:32:00,960,1
28242226,08:50:00,13:50:00,1200,1
28242229,14:11:00,16:17:00,1260,1
28242232,16:37:00,16:58:00,1260,1
28242235,17:18:00,17:38:00,1200,1
28242238,17:59:00,18:39:00,1200,1
28242241,19:00:00,19:23:00,1380,1
28268575,06:05:00,06:10:00,300,1
28268576,06:29:00,08:23:00,1140,1
28268577,08:44:00,09:47:00,1260,1
28268578,10:06:00,13:16:00,1140,1
28268579,13:34:00,13:50:00,960,1
28268580,14:07:00,14:23:00,960,1
28268581,14:40:00,14:56:00,960,1
28268582,15:13:00,15:29:00,960,1
28268583,15:46:00,16:02:00,960,1
28268584,16:19:00,16:35:00,960,1
28268585,16:52:00,17:08:00,960,1
28268586,17:25:00,17:41:00,960,1
28268587,17:58:00,18:14:00,960,1
28268588,18:31:00,19:03:00,960,1
28268589,19:26:00,21:02:00,1440,1
28268590,21:24:00,22:48:00,1260,1
28268012,06:10:00,06:42:00,960,1
28268015,06:57:00,07:13:00,960,1
28268018,07:28:00,07:44:00,960,1
28268021,07:59:00,08:31:00,960,1
28268024,08:48:00,09:04:00,960,1
28268027,09:21:00,14:25:00,960,1
28268030,14:40:00,18:25:00,900,1
28268033,18:38:00,19:10:00,960,1
28268036,19:50:00,20:38:00,2880,1
28268039,21:24:00,22:48:00,2520,1
28218076,07:10:00,20:10:00,1800,1
28218066,07:10:00,19:10:00,1800,1
28224426,08:00:00,19:00:00,3600,1
28224416,08:00:00,19:00:00,3600,1
28262617,24:30:00,25:30:00,1800,1
28262619,03:30:00,04:30:00,3600,1
28241950,24:00:00,26:00:00,1800,1
28241952,04:00:00,04:30:00,1800,1
28280980,24:30:00,25:30:00,1800,1
28280982,03:30:00,04:30:00,3600,1
28214729,24:17:00,25:47:00,1800,1
28214731,03:47:00,04:47:00,1800,1
28240832,07:00:00,09:20:00,2100,1
28240833,10:00:00,19:20:00,2400,1
28240813,07:00:00,09:20:00,2100,1
28240816,10:00:00,19:20:00,2400,1
28265930,07:20:00,10:15:00,2100,1
28265931,10:55:00,18:55:00,2400,1
28265911,07:20:00,10:15:00,2100,1
28265914,10:55:00,18:55:00,2400,1
28217915,10:27:00,10:43:00,960,1
28217916,11:00:00,19:30:00,1020,1
28217917,19:52:00,22:33:00,1380,1
28217911,24:01:00,24:30:00,1740,1
28217912,06:45:00,08:09:00,1680,1
28217913,08:31:00,09:37:00,1320,1
28217914,09:54:00,10:10:00,960,1
28217666,06:20:00,07:14:00,1620,1
28217669,07:32:00,08:26:00,1080,1
28217672,08:45:00,11:55:00,1140,1
28217675,12:15:00,18:15:00,1200,1
28217678,18:34:00,18:54:00,1200,1
28217681,19:13:00,19:33:00,1200,1
28217684,20:04:00,23:10:00,1860,1
28235734,06:31:00,06:49:00,1080,1
28235737,07:07:00,07:25:00,1080,1
28235743,08:01:00,08:19:00,1080,1
28235746,08:37:00,08:56:00,1140,1
28235752,09:34:00,09:53:00,1140,1
28235758,10:31:00,10:50:00,1140,1
28235761,11:09:00,11:28:00,1140,1
28235767,12:06:00,12:25:00,1140,1
28235773,13:05:00,13:25:00,1200,1
28235779,14:05:00,14:25:00,1200,1
28235785,15:05:00,15:25:00,1200,1
28235791,16:05:00,16:25:00,1200,1
28235797,17:05:00,17:25:00,1200,1
28235803,18:05:00,18:25:00,1200,1
28236478,07:01:00,07:29:00,1680,1
28236480,08:07:00,08:26:00,1140,1
28236482,09:04:00,09:21:00,1020,1
28236483,09:38:00,09:54:00,960,1
28236484,10:11:00,10:27:00,960,1
28236486,11:01:00,11:18:00,1020,1
28236487,11:35:00,11:52:00,1020,1
28236488,12:09:00,12:26:00,1020,1
28236494,14:42:00,14:59:00,1020,1
28236492,13:34:00,13:51:00,1020,1
28236493,14:08:00,14:25:00,1020,1
28236496,15:33:00,15:50:00,1020,1
28236497,16:07:00,16:24:00,1020,1
28236498,16:41:00,16:58:00,1020,1
28236500,17:32:00,17:49:00,1020,1
28236501,18:06:00,18:23:00,1020,1
28236503,19:03:00,19:27:00,1440,1
28236507,21:01:00,21:25:00,1440,1
28224586,06:55:00,07:15:00,1200,1
28224589,07:34:00,08:14:00,1200,1
28224592,08:37:00,12:04:00,1380,1
28224595,12:32:00,13:00:00,1680,1
28224598,13:30:00,18:10:00,1680,1
28224601,18:37:00,19:05:00,1680,1
28222283,07:10:00,08:10:00,1800,1
28222284,08:36:00,20:16:00,1500,1
28222285,20:40:00,21:05:00,1500,1
28222058,06:35:00,06:56:00,1260,1
28222061,07:18:00,08:00:00,1260,1
28222064,08:18:00,08:54:00,1080,1
28222067,09:13:00,10:10:00,1140,1
28222070,10:30:00,11:50:00,1200,1
28222073,12:11:00,12:31:00,1200,1
28222076,12:52:00,13:14:00,1320,1
28222079,13:40:00,19:44:00,1560,1
28284930,07:00:00,07:55:00,3300,1
28284931,08:45:00,19:35:00,3000,1
28284911,07:00:00,07:55:00,3300,1
28284914,08:45:00,18:45:00,3000,1
28278512,24:01:00,24:25:00,1440,1
28278513,06:15:00,07:09:00,1080,1
28278514,07:25:00,07:42:00,1020,1
28278515,07:58:00,08:15:00,1020,1
28278516,08:31:00,08:47:00,960,1
28278517,09:01:00,09:17:00,960,1
28278518,09:34:00,09:52:00,1080,1
28278519,10:09:00,10:27:00,1080,1
28278520,10:44:00,11:02:00,1080,1
28278521,11:19:00,11:37:00,1080,1
28278522,11:54:00,12:12:00,1080,1
28278523,12:29:00,12:47:00,1080,1
28278524,13:04:00,18:08:00,960,1
28278525,18:23:00,19:08:00,900,1
28278526,19:27:00,19:46:00,1140,1
28278527,20:06:00,20:25:00,1140,1
28278528,20:43:00,21:02:00,1140,1
28278529,21:23:00,21:44:00,1260,1
28278530,22:04:00,22:24:00,1200,1
28278531,22:48:00,23:13:00,1500,1
28278063,05:25:00,06:01:00,1080,1
28278066,06:17:00,06:32:00,900,1
28278069,06:48:00,07:03:00,900,1
28278072,07:19:00,07:34:00,900,1
28278075,07:50:00,08:05:00,900,1
28278078,08:21:00,08:53:00,960,1
28278081,09:08:00,12:08:00,900,1
28278084,12:24:00,13:44:00,960,1
28278087,13:59:00,14:15:00,960,1
28278090,14:30:00,19:00:00,900,1
28278093,19:14:00,19:46:00,1920,1
28278096,20:04:00,20:22:00,1080,1
28278099,21:01:00,21:43:00,2520,1
28278102,22:03:00,22:48:00,2700,1
28233706,06:05:00,18:25:00,1200,1
28233707,18:47:00,20:19:00,1380,1
28233708,20:41:00,21:04:00,1380,1
28233709,21:26:00,22:54:00,1320,1
28233392,05:35:00,06:09:00,1020,1
28233395,06:25:00,08:03:00,840,1
28233398,08:18:00,12:48:00,900,1
28233401,13:05:00,18:25:00,1200,1
28233404,18:47:00,19:10:00,1380,1
28233407,19:56:00,20:19:00,1380,1
28233410,21:04:00,21:26:00,1320,1
28233413,22:10:00,22:32:00,1320,1
28251404,24:20:00,24:50:00,1800,1
28251405,06:30:00,06:55:00,1500,1
28251406,07:19:00,07:43:00,1440,1
28251407,08:08:00,08:32:00,1440,1
28251408,08:52:00,09:52:00,1200,1
28251409,10:13:00,10:33:00,1200,1
28251410,10:54:00,11:14:00,1200,1
28251411,11:35:00,11:55:00,1200,1
28251412,12:16:00,12:36:00,1200,1
28251413,12:57:00,13:17:00,1200,1
28251414,13:38:00,13:58:00,1200,1
28251415,14:19:00,14:39:00,1200,1
28251416,15:00:00,15:20:00,1200,1
28251417,15:41:00,16:01:00,1200,1
28251418,16:22:00,16:42:00,1200,1
28251419,17:03:00,17:23:00,1200,1
28251420,17:44:00,18:04:00,1200,1
28251421,18:25:00,18:45:00,1200,1
28251422,19:06:00,19:26:00,1200,1
28251423,19:47:00,23:23:00,1620,1
28251064,05:55:00,08:03:00,960,1
28251067,08:18:00,09:33:00,900,1
28251070,09:49:00,11:57:00,960,1
28251073,12:12:00,12:28:00,960,1
28251076,12:43:00,12:58:00,900,1
28251079,13:14:00,13:26:00,720,1
28251082,13:31:00,14:05:00,1020,1
28251085,14:23:00,15:17:00,1080,1
28251088,15:26:00,15:35:00,540,1
28251091,15:53:00,17:41:00,1080,1
28251094,17:44:00,17:59:00,900,1
28251097,18:17:00,19:29:00,2160,1
28276591,07:15:00,08:35:00,1200,1
28276592,08:50:00,09:05:00,900,1
28276593,09:25:00,18:45:00,1200,1
28276594,19:06:00,21:18:00,1320,1
28276368,07:05:00,07:22:00,1020,1
28276371,07:38:00,08:29:00,1020,1
28276374,08:43:00,08:57:00,840,1
28276377,09:14:00,11:47:00,1020,1
28276380,12:05:00,17:05:00,1200,1
28276383,17:45:00,18:45:00,1200,1
28276386,19:28:00,19:50:00,1320,1
28283721,05:05:00,05:30:00,1500,1
28283724,05:50:00,06:30:00,1200,1
28236919,06:34:00,06:57:00,1380,1
28236931,08:31:00,08:57:00,1560,1
28236952,12:03:00,12:30:00,1620,1
28237103,08:01:00,08:28:00,1620,1
28237111,12:03:00,12:30:00,1620,1
28284817,24:07:00,24:25:00,1080,1
28284818,21:25:00,23:31:00,1080,1
28284804,21:43:00,22:55:00,2160,1
28245831,24:00:00,24:30:00,1800,1
28245834,07:02:00,07:23:00,1260,1
28245836,08:08:00,08:30:00,1320,1
28245838,09:07:00,09:25:00,1080,1
28245839,09:41:00,09:56:00,900,1
28245841,10:32:00,10:50:00,1080,1
28245842,11:08:00,11:26:00,1080,1
28245844,12:02:00,12:20:00,1080,1
28245845,12:38:00,12:56:00,1080,1
28245847,13:32:00,13:50:00,1080,1
28245848,14:08:00,14:26:00,1080,1
28245850,15:04:00,15:23:00,1140,1
28245852,16:01:00,16:20:00,1140,1
28245853,16:39:00,16:58:00,1140,1
28245855,17:36:00,17:55:00,1140,1
28245857,18:32:00,18:51:00,1140,1
28245858,19:09:00,19:28:00,1140,1
28223604,07:00:00,20:00:00,1800,1
28223594,07:00:00,19:30:00,1800,1
28221159,24:10:00,24:50:00,2400,1
28221160,07:00:00,08:32:00,1380,1
28221161,08:48:00,19:28:00,960,1
28221162,19:46:00,23:04:00,1320,1
28220838,05:20:00,06:00:00,2400,1
28220841,06:20:00,06:40:00,1200,1
28220844,06:56:00,19:28:00,960,1
28214208,07:25:00,20:25:00,1800,1
28214198,07:25:00,19:25:00,1800,1
28291545,07:25:00,08:29:00,960,1
28291546,08:43:00,08:52:00,540,1
28291547,08:52:00,08:58:00,360,1
28291548,09:12:00,09:54:00,840,1
28291549,10:04:00,10:13:00,540,1
28291550,10:23:00,10:32:00,540,1
28291551,10:42:00,10:51:00,540,1
28291552,11:01:00,11:02:00,60,1
28291553,11:02:00,11:10:00,480,1
28291554,11:20:00,11:29:00,540,1
28291555,11:39:00,11:48:00,540,1
28291556,11:58:00,12:07:00,540,1
28291557,12:17:00,12:26:00,540,1
28291558,12:36:00,12:45:00,540,1
28291559,12:55:00,13:04:00,540,1
28291560,13:14:00,13:18:00,240,1
28291561,13:18:00,13:23:00,300,1
28291562,13:33:00,13:42:00,540,1
28291563,13:52:00,14:01:00,540,1
28291564,14:11:00,14:20:00,540,1
28291565,14:30:00,15:20:00,600,1
28291566,15:28:00,15:30:00,120,1
28291567,15:40:00,17:40:00,600,1
28291568,17:49:00,17:50:00,60,1
28291569,18:00:00,18:20:00,600,1
28291570,18:29:00,18:39:00,600,1
28291571,18:48:00,18:58:00,600,1
28291572,19:07:00,19:17:00,600,1
28291573,19:26:00,19:35:00,540,1
28291574,19:49:00,20:03:00,840,1
28291575,20:03:00,20:04:00,60,1
28291576,20:19:00,20:49:00,900,1
28291577,21:05:00,21:22:00,1020,1
28290924,07:00:00,07:14:00,840,1
28290927,07:27:00,07:40:00,780,1
28290930,07:50:00,09:40:00,600,1
28290933,09:49:00,10:16:00,540,1
28290936,10:24:00,10:33:00,540,1
28290939,10:41:00,10:50:00,540,1
28290942,10:58:00,11:07:00,540,1
28290945,11:15:00,11:24:00,540,1
28290948,11:32:00,11:41:00,540,1
28290951,11:49:00,11:58:00,540,1
28290954,12:06:00,12:15:00,540,1
28290957,12:23:00,12:32:00,540,1
28290960,12:40:00,12:49:00,540,1
28290963,12:57:00,13:06:00,540,1
28290966,13:14:00,13:23:00,540,1
28290969,13:31:00,13:40:00,540,1
28290972,13:48:00,13:57:00,540,1
28290975,14:05:00,14:14:00,540,1
28290978,14:22:00,14:31:00,540,1
28290981,14:39:00,14:48:00,540,1
28290984,14:56:00,19:35:00,540,1
28290987,19:45:00,19:55:00,600,1
28210840,22:10:00,22:50:00,1200,1
28270039,07:00:00,18:40:00,3000,1
28270023,07:00:00,18:40:00,3000,1
